outcome;exposure;model;sex;N0;personyears0;cases0;N1;personyears1;cases1;estimate;se;HR;CI_left;CI_right;pval
D02;D30;sex-interaction time-number_como-adjusted;men;1752275;23022826.0031739;5749;65191;567498.721992666;692;1.1471504;0.04375735;3.14920613361408;2.89037881081481;3.43121089695395;1.73808273608625e-151
D02;D30;sex-interaction time-number_como-adjusted;women;1814452;24089629.9279661;6349;106396;988453.566741525;1310;1.0241993;0.03477219;2.78486472642417;2.60139297177827;2.98127642713667;1.10080697450434e-190
D02;D31;sex-interaction crude;men;1776601;23491921.4865259;6327;11034;98403.2386406171;114;1.5956015;0.09451642;4.93129435377506;4.0974003877754;5.93490059602804;6.13121966879079e-64
D02;D31;sex-interaction crude;women;1861842;24925532.0086907;7443;15946;152551.486016918;216;1.5507609;0.0690378;4.71505650449581;4.1183364124297;5.39823744691905;9.66188729617664e-112
D02;D31;sex-interaction kessler-adjusted;men;1776601;23491921.4865259;6327;11034;98403.2386406171;114;0.79807617;0.09711356;2.22126348194728;1.83627137679865;2.68697291618981;2.06979436281687e-16
D02;D31;sex-interaction kessler-adjusted;women;1861842;24925532.0086907;7443;15946;152551.486016918;216;0.76273255;0.07308502;2.14412715753147;1.85797752316483;2.47434708458319;1.69393901154819e-25
D02;D31;sex-interaction time-adjusted;men;1776601;23491921.4865259;6327;11034;98403.2386406171;114;1.5961128;0.09451654;4.93381636927646;4.09949496008831;5.93793728318573;5.59626854504286e-64
D02;D31;sex-interaction time-adjusted;women;1861842;24925532.0086907;7443;15946;152551.486016918;216;1.5510064;0.06903787;4.71621419296811;4.11934702297162;5.39956361770861;8.92325365908136e-112
D02;D31;sex-interaction time-comorbidity-adjusted;men;1776601;23491921.4865259;6327;11034;98403.2386406171;114;0.83267057;0.09759089;2.29945139368769;1.89913010219417;2.78415718113431;1.43519587061972e-17
D02;D31;sex-interaction time-comorbidity-adjusted;women;1861842;24925532.0086907;7443;15946;152551.486016918;216;0.75379933;0.0738573;2.12505849700533;1.83866852508465;2.45605640934472;1.86086461908394e-24
D02;D31;sex-interaction time-number_como-adjusted;men;1776601;23491921.4865259;6327;11034;98403.2386406171;114;0.87542944;0.09647067;2.39990568820375;1.98645253307618;2.89941351045203;1.14131669950025e-19
D02;D31;sex-interaction time-number_como-adjusted;women;1861842;24925532.0086907;7443;15946;152551.486016918;216;0.81215093;0.07188144;2.25274828310552;1.95671274919668;2.59357170801811;1.33510538252176e-29
D02;D32;sex-interaction crude;men;1773961;23401562.1804327;6177;24388;188762.544733888;264;1.557638;0.06284883;4.74759417374784;4.19736335999898;5.36995454179834;1.33772769201547e-135
D02;D32;sex-interaction crude;women;1851048;24679537.8061606;7008;47902;398545.688547048;651;1.4624603;0.04098429;4.31656652341737;3.98338741923579;4.67761344555891;7.14324670263232e-279
D02;D32;sex-interaction kessler-adjusted;men;1773961;23401562.1804327;6177;24388;188762.544733888;264;0.99918736;0.06564489;2.71607374122549;2.38816607756452;3.08900483809644;2.56191521870946e-52
D02;D32;sex-interaction kessler-adjusted;women;1851048;24679537.8061606;7008;47902;398545.688547048;651;0.92910617;0.04514203;2.53224476942837;2.31782539648887;2.7664998329947;3.99212030939197e-94
D02;D32;sex-interaction time-adjusted;men;1773961;23401562.1804327;6177;24388;188762.544733888;264;1.5585413;0.06284938;4.75188461305017;4.20115202249788;5.37481320714438;9.41268422433242e-136
D02;D32;sex-interaction time-adjusted;women;1851048;24679537.8061606;7008;47902;398545.688547048;651;1.4629813;0.04098472;4.31881604052439;3.98545994591711;4.68005506139861;4.59742112010348e-279
D02;D32;sex-interaction time-comorbidity-adjusted;men;1773961;23401562.1804327;6177;24388;188762.544733888;264;1.0576876;0.06585501;2.87970425604003;2.53099916637856;3.27645173195395;4.79909997089602e-58
D02;D32;sex-interaction time-comorbidity-adjusted;women;1851048;24679537.8061606;7008;47902;398545.688547048;651;0.98054285;0.04552334;2.66590303466054;2.4383430802003;2.91470016993197;6.66448348324928e-103
D02;D32;sex-interaction time-number_como-adjusted;men;1773961;23401562.1804327;6177;24388;188762.544733888;264;0.99267967;0.06561346;2.69845576364549;2.37282125824156;3.06877877255188;1.03939098402557e-51
D02;D32;sex-interaction time-number_como-adjusted;women;1851048;24679537.8061606;7008;47902;398545.688547048;651;0.89395441;0.04506479;2.44477821695333;2.2381039233596;2.67053753300141;1.42463049506405e-87
D02;D33;sex-interaction crude;men;1757542;23107286.3927689;5829;56627;483038.332397636;612;1.4736761;0.04249571;4.3652527875618;4.01640024049962;4.74440562650341;1.67740999577121e-263
D02;D33;sex-interaction crude;women;1821064;24194683.3476982;6455;96334;883400.147009509;1204;1.3435967;0.03140494;3.8328041908365;3.6039993113379;4.07613506447657;0
D02;D33;sex-interaction kessler-adjusted;men;1757542;23107286.3927689;5829;56627;483038.332397636;612;1.1044128;0.04575171;3.01745210061671;2.75864908009498;3.30053476000751;9.67941429821137e-129
D02;D33;sex-interaction kessler-adjusted;women;1821064;24194683.3476982;6455;96334;883400.147009509;1204;0.99865402;0.03556638;2.71462553668338;2.53183717701893;2.91061047341529;1.78850006671076e-173
D02;D33;sex-interaction time-adjusted;men;1757542;23107286.3927689;5829;56627;483038.332397636;612;1.4743943;0.04249635;4.36838903820662;4.0192808135562;4.74782023807876;9.4997914732072e-264
D02;D33;sex-interaction time-adjusted;women;1821064;24194683.3476982;6455;96334;883400.147009509;1204;1.3440144;0.03140539;3.83440548755455;3.60550183629924;4.0778416183195;0
D02;D33;sex-interaction time-comorbidity-adjusted;men;1757542;23107286.3927689;5829;56627;483038.332397636;612;1.1640286;0.04524403;3.20281016180762;2.93102423640964;3.49979805869627;5.71525310876945e-146
D02;D33;sex-interaction time-comorbidity-adjusted;women;1821064;24194683.3476982;6455;96334;883400.147009509;1204;1.0533524;0.03504837;2.86724718360925;2.6768985236662;3.07113113897787;1.92137481452394e-198
D02;D33;sex-interaction time-number_como-adjusted;men;1757542;23107286.3927689;5829;56627;483038.332397636;612;1.096781;0.04573816;2.99451116135363;2.73774846277335;3.2753546271332;4.54445578329204e-127
D02;D33;sex-interaction time-number_como-adjusted;women;1821064;24194683.3476982;6455;96334;883400.147009509;1204;0.96374535;0.0356607;2.62149653167797;2.44452703460822;2.81127758797768;7.43082778866423e-161
D02;D41;sex-interaction crude;men;1744420;22900782.298443;6122;74914;689542.426723559;319;1.1659362;0.05750507;3.20892567359293;2.86689147741785;3.59176622476073;2.12218066892819e-91
D02;D41;sex-interaction crude;women;1804451;23921363.1541732;7055;114264;1156720.34053447;604;1.0160611;0.04244878;2.76229291185627;2.54177592557351;3.00194130179661;1.28756044432481e-126
D02;D41;sex-interaction kessler-adjusted;men;1744420;22900782.298443;6122;74914;689542.426723559;319;0.29674306;0.06115705;1.34546955008538;1.19348481615391;1.51680883217328;1.2213140320085e-06
D02;D41;sex-interaction kessler-adjusted;women;1804451;23921363.1541732;7055;114264;1156720.34053447;604;0.1793243;0.04649932;1.19640867659506;1.09219267874415;1.31056886691259;0.000115025411471636
D02;D41;sex-interaction time-adjusted;men;1744420;22900782.298443;6122;74914;689542.426723559;319;1.1674604;0.05750349;3.21382044746416;2.87127341684324;3.59723382940464;1.22388707045304e-91
D02;D41;sex-interaction time-adjusted;women;1804451;23921363.1541732;7055;114264;1156720.34053447;604;1.016787;0.04244834;2.76429878822574;2.54362386412994;3.00411861138127;8.49260469611095e-127
D02;D41;sex-interaction time-comorbidity-adjusted;men;1744420;22900782.298443;6122;74914;689542.426723559;319;0.36713868;0.06152488;1.44359810341906;1.27960588867341;1.62860729435655;2.41181323362623e-09
D02;D41;sex-interaction time-comorbidity-adjusted;women;1804451;23921363.1541732;7055;114264;1156720.34053447;604;0.22413882;0.04706071;1.25124470516253;1.14099595223344;1.37214624568357;1.9096386033598e-06
D02;D41;sex-interaction time-number_como-adjusted;men;1744420;22900782.298443;6122;74914;689542.426723559;319;0.24010478;0.06058841;1.27138235878604;1.12902415335269;1.43169045359425;7.4050076842821e-05
D02;D41;sex-interaction time-number_como-adjusted;women;1804451;23921363.1541732;7055;114264;1156720.34053447;604;0.11710873;0.04617466;1.12424166184116;1.02696521451261;1.23073235233115;0.0112058850723076
D02;D42;sex-interaction crude;men;1780641;23569766.1788831;6428;2417;20558.5462834045;13;1.5935601;0.27764186;4.92123787761885;2.85591434790788;8.48015006677353;9.48865474439930e-09
D02;D42;sex-interaction crude;women;1868553;25045649.3022456;7643;3783;32434.1924620107;16;1.3591656;0.25028592;3.89294367403744;2.38360538949693;6.35801987862874;5.62115916317355e-08
D02;D42;sex-interaction kessler-adjusted;men;1780641;23569766.1788831;6428;2417;20558.5462834045;13;0.55380147;0.27841872;1.73985446687251;1.00814378787577;3.00264069699277;0.0466906443443297
D02;D42;sex-interaction kessler-adjusted;women;1868553;25045649.3022456;7643;3783;32434.1924620107;16;0.34505152;0.25117821;1.41206266726228;0.863079281063044;2.31024080872383;0.16952492923474
D02;D42;sex-interaction time-adjusted;men;1780641;23569766.1788831;6428;2417;20558.5462834045;13;1.5979404;0.2776404;4.94284165686862;2.86845975605033;8.5173527686219;8.64205832644795e-09
D02;D42;sex-interaction time-adjusted;women;1868553;25045649.3022456;7643;3783;32434.1924620107;16;1.3628378;0.25028474;3.90726562223197;2.39238008940984;6.38139596222847;5.17619240174626e-08
D02;D42;sex-interaction time-comorbidity-adjusted;men;1780641;23569766.1788831;6428;2417;20558.5462834045;13;0.57622193;0.27851592;1.77930338328762;1.0308057290816;3.0713066880211;0.0385553559704092
D02;D42;sex-interaction time-comorbidity-adjusted;women;1868553;25045649.3022456;7643;3783;32434.1924620107;16;0.31689163;0.25130968;1.37285378769876;0.838897883762995;2.24667097018366;0.207323006827398
D02;D42;sex-interaction time-number_como-adjusted;men;1780641;23569766.1788831;6428;2417;20558.5462834045;13;0.5057737;0.2782816;1.65826802623141;0.961127491306133;2.86106980779884;0.0691422968943942
D02;D42;sex-interaction time-number_como-adjusted;women;1868553;25045649.3022456;7643;3783;32434.1924620107;16;0.3104854;0.25098465;1.36408708132902;0.834072062340252;2.23090263954873;0.216061363827787
D02;D51;sex-interaction crude;men;1781591;23587203.7636799;6441;345;3120.96148663823;0;;;;;;
D02;D51;sex-interaction crude;women;1865626;25020193.303099;7652;6317;57890.1916086535;7;1.5895312;0.37842513;4.90145058960171;2.33457899830995;10.2905996754441;2.66461608852157e-05
D02;D51;sex-interaction kessler-adjusted;men;1781591;23587203.7636799;6441;345;3120.96148663823;0;;;;;;
D02;D51;sex-interaction kessler-adjusted;women;1865626;25020193.303099;7652;6317;57890.1916086535;7;0.54419959;0.38007732;1.72322854087423;0.818126532985627;3.6296544414062;0.152197389318492
D02;D51;sex-interaction time-adjusted;men;1781591;23587203.7636799;6441;345;3120.96148663823;0;;;;;;
D02;D51;sex-interaction time-adjusted;women;1865626;25020193.303099;7652;6317;57890.1916086535;7;1.6153361;0.37836476;5.02957808061482;2.3958900671599;10.5583540813239;1.96125884849235e-05
D02;D51;sex-interaction time-comorbidity-adjusted;men;1781591;23587203.7636799;6441;345;3120.96148663823;0;;;;;;
D02;D51;sex-interaction time-comorbidity-adjusted;women;1865626;25020193.303099;7652;6317;57890.1916086535;7;0.45282595;0.38032841;1.57275042547926;0.746317597175914;3.31433147255959;0.233803479638566
D02;D51;sex-interaction time-number_como-adjusted;men;1781591;23587203.7636799;6441;345;3120.96148663823;0;;;;;;
D02;D51;sex-interaction time-number_como-adjusted;women;1865626;25020193.303099;7652;6317;57890.1916086535;7;0.47837576;0.37904738;1.61345164008005;0.767556295339404;3.391576892384;0.206931731156191
D02;D52;sex-interaction crude;men;1781722;23589081.7199042;6441;104;1243.00526236994;0;;;;;;
D02;D52;sex-interaction crude;women;1868720;25056801.7799535;7657;1983;21281.7147540984;0;;;;;;
D02;D52;sex-interaction kessler-adjusted;men;1781722;23589081.7199042;6441;104;1243.00526236994;0;;;;;;
D02;D52;sex-interaction kessler-adjusted;women;1868720;25056801.7799535;7657;1983;21281.7147540984;0;;;;;;
D02;D52;sex-interaction time-adjusted;men;1781722;23589081.7199042;6441;104;1243.00526236994;0;;;;;;
D02;D52;sex-interaction time-adjusted;women;1868720;25056801.7799535;7657;1983;21281.7147540984;0;;;;;;
D02;D52;sex-interaction time-comorbidity-adjusted;men;1781722;23589081.7199042;6441;104;1243.00526236994;0;;;;;;
D02;D52;sex-interaction time-comorbidity-adjusted;women;1868720;25056801.7799535;7657;1983;21281.7147540984;0;;;;;;
D02;D52;sex-interaction time-number_como-adjusted;men;1781722;23589081.7199042;6441;104;1243.00526236994;0;;;;;;
D02;D52;sex-interaction time-number_como-adjusted;women;1868720;25056801.7799535;7657;1983;21281.7147540984;0;;;;;;
D02;D61;sex-interaction crude;men;1750384;23149563.8888914;6240;38611;440760.836275171;201;1.0611009;0.07175492;2.88955034484521;2.51045457189382;3.3258921666511;1.75473202365651e-49
D02;D61;sex-interaction crude;women;1824010;24406081.8836364;7253;56991;672001.611071189;406;1.1012438;0.05108565;3.00790493039092;2.72132192986486;3.32466804863446;4.57016436484642e-103
D02;D61;sex-interaction kessler-adjusted;men;1750384;23149563.8888914;6240;38611;440760.836275171;201;-0.07496726;0.07570862;0.927773861147528;0.799832115854129;1.07618126400113;0.322072599898502
D02;D61;sex-interaction kessler-adjusted;women;1824010;24406081.8836364;7253;56991;672001.611071189;406;0.00504234;0.05567667;1.00505507399038;0.901151464878371;1.12093886668668;0.927838495011536
D02;D61;sex-interaction time-adjusted;men;1750384;23149563.8888914;6240;38611;440760.836275171;201;1.0612057;0.07175491;2.88985318558993;2.51071773052881;3.32624067322188;1.71701709031552e-49
D02;D61;sex-interaction time-adjusted;women;1824010;24406081.8836364;7253;56991;672001.611071189;406;1.1014598;0.0510856;3.00855470802934;2.72191006563155;3.32538592861456;4.16927683056788e-103
D02;D61;sex-interaction time-comorbidity-adjusted;men;1750384;23149563.8888914;6240;38611;440760.836275171;201;-0.04045625;0.07641319;0.96035117895642;0.826774452961522;1.11550905282496;0.596499796202343
D02;D61;sex-interaction time-comorbidity-adjusted;women;1824010;24406081.8836364;7253;56991;672001.611071189;406;-0.02340821;0.05662617;0.976863636866962;0.874246012778833;1.09152635652267;0.679327140772183
D02;D61;sex-interaction time-number_como-adjusted;men;1750384;23149563.8888914;6240;38611;440760.836275171;201;-0.09164793;0.07493537;0.91242633094094;0.7877940695247;1.05677592863403;0.221319754436482
D02;D61;sex-interaction time-number_como-adjusted;women;1824010;24406081.8836364;7253;56991;672001.611071189;406;-0.03064335;0.05537118;0.969821398204764;0.870081086692791;1.08099527595861;0.579977929452134
D02;D62;sex-interaction crude;men;1779785;23562052.8702298;6433;2510;28271.8549367468;8;1.6028825;0.3539005;4.96733013703704;2.48246065008544;9.93948028520298;5.9210320675257e-06
D02;D62;sex-interaction crude;women;1864688;24996684.5480574;7644;7919;81398.9466501986;15;1.463731;0.25866859;4.3220550709088;2.6032219247259;7.1757846914782;1.52513424983497e-08
D02;D62;sex-interaction kessler-adjusted;men;1779785;23562052.8702298;6433;2510;28271.8549367468;8;0.33082067;0.35555956;1.39211012281392;0.693458930251739;2.79464364722721;0.352152292931425
D02;D62;sex-interaction kessler-adjusted;women;1864688;24996684.5480574;7644;7919;81398.9466501986;15;0.18386813;0.26131212;1.2018573237206;0.720151110049622;2.00577490810408;0.481660641923392
D02;D62;sex-interaction time-adjusted;men;1779785;23562052.8702298;6433;2510;28271.8549367468;8;1.6044146;0.3538986;4.97494641650105;2.48627620181886;9.95468316390209;5.80023900297474e-06
D02;D62;sex-interaction time-adjusted;women;1864688;24996684.5480574;7644;7919;81398.9466501986;15;1.4703876;0.25865635;4.3509212313466;2.62067120381993;7.22353705943319;1.31031083045719e-08
D02;D62;sex-interaction time-comorbidity-adjusted;men;1779785;23562052.8702298;6433;2510;28271.8549367468;8;0.21511673;0.35534475;1.24000663449274;0.617950957113219;2.48824997499646;0.544930041524612
D02;D62;sex-interaction time-comorbidity-adjusted;women;1864688;24996684.5480574;7644;7919;81398.9466501986;15;0.02299023;0.2607672;1.02325654228196;0.613788980208182;1.70588587460091;0.929746480329388
D02;D62;sex-interaction time-number_como-adjusted;men;1779785;23562052.8702298;6433;2510;28271.8549367468;8;0.37525019;0.35526655;1.45535548446164;0.725380123747617;2.91993055339013;0.290854145761534
D02;D62;sex-interaction time-number_como-adjusted;women;1864688;24996684.5480574;7644;7919;81398.9466501986;15;0.20032993;0.26063337;1.22180580205665;0.733078793470922;2.0363560250751;0.442114579284349
D02;D70;sex-interaction crude;men;1779182;23542920.0569129;6419;5029;47404.6682536119;22;1.3379595;0.21361198;3.81125869225031;2.5075036902397;5.79288990711914;3.76421395270195e-10
